,id,date,team1,team2,toss_winner,winner,inning,over,batting_team,bowling_team,field,D/L,eliminator?,total_runs_y,cum_total,cum_wicket
2753,1254069,2021-04-19,11,10,10,11,1,10.7,11,10,1,0,0,188,98,3
2754,1254069,2021-04-19,11,10,10,11,1,11.1,11,10,1,0,0,188,98,3
2755,1254069,2021-04-19,11,10,10,11,1,11.2,11,10,1,0,0,188,99,3
2756,1254069,2021-04-19,11,10,10,11,1,11.3,11,10,1,0,0,188,100,3
2757,1254069,2021-04-19,11,10,10,11,1,11.4,11,10,1,0,0,188,106,3
2758,1254069,2021-04-19,11,10,10,11,1,11.5,11,10,1,0,0,188,112,3
2759,1254069,2021-04-19,11,10,10,11,1,11.6,11,10,1,0,0,188,112,3
2760,1254069,2021-04-19,11,10,10,11,1,12.1,11,10,1,0,0,188,113,3
2761,1254069,2021-04-19,11,10,10,11,1,12.2,11,10,1,0,0,188,113,3
2762,1254069,2021-04-19,11,10,10,11,1,12.3,11,10,1,0,0,188,114,3
2763,1254069,2021-04-19,11,10,10,11,1,12.4,11,10,1,0,0,188,115,3
2764,1254069,2021-04-19,11,10,10,11,1,12.5,11,10,1,0,0,188,116,3
2765,1254069,2021-04-19,11,10,10,11,1,12.6,11,10,1,0,0,188,120,3
2766,1254069,2021-04-19,11,10,10,11,1,13.1,11,10,1,0,0,188,122,3
2767,1254069,2021-04-19,11,10,10,11,1,13.2,11,10,1,0,0,188,123,3
2768,1254069,2021-04-19,11,10,10,11,1,13.3,11,10,1,0,0,188,123,4
2769,1254069,2021-04-19,11,10,10,11,1,13.4,11,10,1,0,0,188,124,4
2770,1254069,2021-04-19,11,10,10,11,1,13.5,11,10,1,0,0,188,125,4
2771,1254069,2021-04-19,11,10,10,11,1,13.6,11,10,1,0,0,188,125,4
2772,1254069,2021-04-19,11,10,10,11,1,13.7,11,10,1,0,0,188,125,5
2773,1254069,2021-04-19,11,10,10,11,1,13.8,11,10,1,0,0,188,125,5
2774,1254069,2021-04-19,11,10,10,11,1,14.1,11,10,1,0,0,188,126,5
2775,1254069,2021-04-19,11,10,10,11,1,14.2,11,10,1,0,0,188,126,5
2776,1254069,2021-04-19,11,10,10,11,1,14.3,11,10,1,0,0,188,126,5
2777,1254069,2021-04-19,11,10,10,11,1,14.4,11,10,1,0,0,188,126,5
2778,1254069,2021-04-19,11,10,10,11,1,14.5,11,10,1,0,0,188,126,5
2779,1254069,2021-04-19,11,10,10,11,1,14.6,11,10,1,0,0,188,127,5
2780,1254069,2021-04-19,11,10,10,11,1,15.1,11,10,1,0,0,188,129,5
2781,1254069,2021-04-19,11,10,10,11,1,15.2,11,10,1,0,0,188,131,5
2782,1254069,2021-04-19,11,10,10,11,1,15.3,11,10,1,0,0,188,131,5
2783,1254069,2021-04-19,11,10,10,11,1,15.4,11,10,1,0,0,188,132,5
2784,1254069,2021-04-19,11,10,10,11,1,15.5,11,10,1,0,0,188,133,5
2785,1254069,2021-04-19,11,10,10,11,1,15.6,11,10,1,0,0,188,133,5
2786,1254069,2021-04-19,11,10,10,11,1,16.1,11,10,1,0,0,188,134,5
2787,1254069,2021-04-19,11,10,10,11,1,16.2,11,10,1,0,0,188,135,5
2788,1254069,2021-04-19,11,10,10,11,1,16.3,11,10,1,0,0,188,136,5
2789,1254069,2021-04-19,11,10,10,11,1,16.4,11,10,1,0,0,188,140,5
2790,1254069,2021-04-19,11,10,10,11,1,16.5,11,10,1,0,0,188,142,5
2791,1254069,2021-04-19,11,10,10,11,1,16.6,11,10,1,0,0,188,143,5
2792,1254069,2021-04-19,11,10,10,11,1,17.1,11,10,1,0,0,188,147,5
2793,1254069,2021-04-19,11,10,10,11,1,17.2,11,10,1,0,0,188,147,6
2794,1254069,2021-04-19,11,10,10,11,1,17.3,11,10,1,0,0,188,149,6
2795,1254069,2021-04-19,11,10,10,11,1,17.4,11,10,1,0,0,188,155,6
2796,1254069,2021-04-19,11,10,10,11,1,17.5,11,10,1,0,0,188,157,6
2797,1254069,2021-04-19,11,10,10,11,1,17.6,11,10,1,0,0,188,158,6
2798,1254069,2021-04-19,11,10,10,11,1,18.1,11,10,1,0,0,188,159,6
2799,1254069,2021-04-19,11,10,10,11,1,18.2,11,10,1,0,0,188,163,6
2800,1254069,2021-04-19,11,10,10,11,1,18.3,11,10,1,0,0,188,163,7
2801,1254069,2021-04-19,11,10,10,11,1,18.4,11,10,1,0,0,188,167,7
2802,1254069,2021-04-19,11,10,10,11,1,18.5,11,10,1,0,0,188,171,7
2803,1254069,2021-04-19,11,10,10,11,1,18.6,11,10,1,0,0,188,172,7
2804,1254069,2021-04-19,11,10,10,11,1,18.7,11,10,1,0,0,188,173,7
2805,1254069,2021-04-19,11,10,10,11,1,18.8,11,10,1,0,0,188,173,7
2806,1254069,2021-04-19,11,10,10,11,1,19.1,11,10,1,0,0,188,174,8
2807,1254069,2021-04-19,11,10,10,11,1,19.2,11,10,1,0,0,188,176,8
2808,1254069,2021-04-19,11,10,10,11,1,19.3,11,10,1,0,0,188,178,8
2809,1254069,2021-04-19,11,10,10,11,1,19.4,11,10,1,0,0,188,180,8
2810,1254069,2021-04-19,11,10,10,11,1,19.5,11,10,1,0,0,188,180,9
2811,1254069,2021-04-19,11,10,10,11,1,19.6,11,10,1,0,0,188,182,9
2812,1254069,2021-04-19,11,10,10,11,1,19.7,11,10,1,0,0,188,188,9
2813,1254069,2021-04-19,11,10,10,11,2,0.1,10,11,1,0,0,143,4,0
2814,1254069,2021-04-19,11,10,10,11,2,0.2,10,11,1,0,0,143,6,0
2815,1254069,2021-04-19,11,10,10,11,2,0.3,10,11,1,0,0,143,7,0
2816,1254069,2021-04-19,11,10,10,11,2,0.4,10,11,1,0,0,143,7,0
2817,1254069,2021-04-19,11,10,10,11,2,0.5,10,11,1,0,0,143,11,0
2818,1254069,2021-04-19,11,10,10,11,2,0.6,10,11,1,0,0,143,11,0
2819,1254069,2021-04-19,11,10,10,11,2,1.1,10,11,1,0,0,143,11,0
2820,1254069,2021-04-19,11,10,10,11,2,1.2,10,11,1,0,0,143,11,0
2821,1254069,2021-04-19,11,10,10,11,2,1.3,10,11,1,0,0,143,12,0
2822,1254069,2021-04-19,11,10,10,11,2,1.4,10,11,1,0,0,143,12,0
2823,1254069,2021-04-19,11,10,10,11,2,1.5,10,11,1,0,0,143,14,0
2824,1254069,2021-04-19,11,10,10,11,2,1.6,10,11,1,0,0,143,14,0
2825,1254069,2021-04-19,11,10,10,11,2,2.1,10,11,1,0,0,143,15,0
2826,1254069,2021-04-19,11,10,10,11,2,2.2,10,11,1,0,0,143,16,0
2827,1254069,2021-04-19,11,10,10,11,2,2.3,10,11,1,0,0,143,16,0
2828,1254069,2021-04-19,11,10,10,11,2,2.4,10,11,1,0,0,143,20,0
2829,1254069,2021-04-19,11,10,10,11,2,2.5,10,11,1,0,0,143,20,0
2830,1254069,2021-04-19,11,10,10,11,2,2.6,10,11,1,0,0,143,22,0
2831,1254069,2021-04-19,11,10,10,11,2,3.1,10,11,1,0,0,143,22,0
2832,1254069,2021-04-19,11,10,10,11,2,3.2,10,11,1,0,0,143,23,0
2833,1254069,2021-04-19,11,10,10,11,2,3.3,10,11,1,0,0,143,24,0
2834,1254069,2021-04-19,11,10,10,11,2,3.4,10,11,1,0,0,143,30,0
2835,1254069,2021-04-19,11,10,10,11,2,3.5,10,11,1,0,0,143,30,1
2836,1254069,2021-04-19,11,10,10,11,2,3.6,10,11,1,0,0,143,30,1
2837,1254069,2021-04-19,11,10,10,11,2,4.1,10,11,1,0,0,143,31,1
2838,1254069,2021-04-19,11,10,10,11,2,4.2,10,11,1,0,0,143,35,1
2839,1254069,2021-04-19,11,10,10,11,2,4.3,10,11,1,0,0,143,41,1
2840,1254069,2021-04-19,11,10,10,11,2,4.4,10,11,1,0,0,143,41,1
2841,1254069,2021-04-19,11,10,10,11,2,4.5,10,11,1,0,0,143,41,1
2842,1254069,2021-04-19,11,10,10,11,2,4.6,10,11,1,0,0,143,43,1
2843,1254069,2021-04-19,11,10,10,11,2,4.7,10,11,1,0,0,143,43,1
2844,1254069,2021-04-19,11,10,10,11,2,5.1,10,11,1,0,0,143,43,1
2845,1254069,2021-04-19,11,10,10,11,2,5.2,10,11,1,0,0,143,44,1
2846,1254069,2021-04-19,11,10,10,11,2,5.3,10,11,1,0,0,143,45,1
2847,1254069,2021-04-19,11,10,10,11,2,5.4,10,11,1,0,0,143,45,1
2848,1254069,2021-04-19,11,10,10,11,2,5.5,10,11,1,0,0,143,45,2
2849,1254069,2021-04-19,11,10,10,11,2,5.6,10,11,1,0,0,143,45,2
2850,1254069,2021-04-19,11,10,10,11,2,6.1,10,11,1,0,0,143,45,2
2851,1254069,2021-04-19,11,10,10,11,2,6.2,10,11,1,0,0,143,46,2
2852,1254069,2021-04-19,11,10,10,11,2,6.3,10,11,1,0,0,143,46,2
2853,1254069,2021-04-19,11,10,10,11,2,6.4,10,11,1,0,0,143,47,2
2854,1254069,2021-04-19,11,10,10,11,2,6.5,10,11,1,0,0,143,48,2
2855,1254069,2021-04-19,11,10,10,11,2,6.6,10,11,1,0,0,143,49,2
2856,1254069,2021-04-19,11,10,10,11,2,7.1,10,11,1,0,0,143,50,2
2857,1254069,2021-04-19,11,10,10,11,2,7.2,10,11,1,0,0,143,54,2
2858,1254069,2021-04-19,11,10,10,11,2,7.3,10,11,1,0,0,143,58,2
2859,1254069,2021-04-19,11,10,10,11,2,7.4,10,11,1,0,0,143,58,2
2860,1254069,2021-04-19,11,10,10,11,2,7.5,10,11,1,0,0,143,59,2
2861,1254069,2021-04-19,11,10,10,11,2,7.6,10,11,1,0,0,143,60,2
2862,1254069,2021-04-19,11,10,10,11,2,8.1,10,11,1,0,0,143,64,2
2863,1254069,2021-04-19,11,10,10,11,2,8.2,10,11,1,0,0,143,64,2
2864,1254069,2021-04-19,11,10,10,11,2,8.3,10,11,1,0,0,143,64,2
2865,1254069,2021-04-19,11,10,10,11,2,8.4,10,11,1,0,0,143,65,2
2866,1254069,2021-04-19,11,10,10,11,2,8.5,10,11,1,0,0,143,66,2
2867,1254069,2021-04-19,11,10,10,11,2,8.6,10,11,1,0,0,143,70,2
2868,1254069,2021-04-19,11,10,10,11,2,9.1,10,11,1,0,0,143,71,2
2869,1254069,2021-04-19,11,10,10,11,2,9.2,10,11,1,0,0,143,72,2
2870,1254069,2021-04-19,11,10,10,11,2,9.3,10,11,1,0,0,143,72,2
2871,1254069,2021-04-19,11,10,10,11,2,9.4,10,11,1,0,0,143,72,2
2872,1254069,2021-04-19,11,10,10,11,2,9.5,10,11,1,0,0,143,79,2
2873,1254069,2021-04-19,11,10,10,11,2,9.6,10,11,1,0,0,143,80,2
2874,1254069,2021-04-19,11,10,10,11,2,9.7,10,11,1,0,0,143,81,2
2875,1254069,2021-04-19,11,10,10,11,2,10.1,10,11,1,0,0,143,82,2
2876,1254069,2021-04-19,11,10,10,11,2,10.2,10,11,1,0,0,143,83,2
2877,1254069,2021-04-19,11,10,10,11,2,10.3,10,11,1,0,0,143,83,2
2878,1254069,2021-04-19,11,10,10,11,2,10.4,10,11,1,0,0,143,83,2
2879,1254069,2021-04-19,11,10,10,11,2,10.5,10,11,1,0,0,143,84,2
2880,1254069,2021-04-19,11,10,10,11,2,10.6,10,11,1,0,0,143,84,2
2881,1254069,2021-04-19,11,10,10,11,2,10.7,10,11,1,0,0,143,85,2
2882,1254069,2021-04-19,11,10,10,11,2,10.8,10,11,1,0,0,143,86,2
2883,1254069,2021-04-19,11,10,10,11,2,10.9,10,11,1,0,0,143,87,2
2884,1254069,2021-04-19,11,10,10,11,2,10.1,10,11,1,0,0,143,87,2
2885,1254069,2021-04-19,11,10,10,11,2,11.1,10,11,1,0,0,143,87,3
2886,1254069,2021-04-19,11,10,10,11,2,11.2,10,11,1,0,0,143,88,3
2887,1254069,2021-04-19,11,10,10,11,2,11.3,10,11,1,0,0,143,88,3
2888,1254069,2021-04-19,11,10,10,11,2,11.4,10,11,1,0,0,143,89,3
2889,1254069,2021-04-19,11,10,10,11,2,11.5,10,11,1,0,0,143,90,3
2890,1254069,2021-04-19,11,10,10,11,2,11.6,10,11,1,0,0,143,90,4
2891,1254069,2021-04-19,11,10,10,11,2,12.1,10,11,1,0,0,143,90,4
2892,1254069,2021-04-19,11,10,10,11,2,12.2,10,11,1,0,0,143,91,4
2893,1254069,2021-04-19,11,10,10,11,2,12.3,10,11,1,0,0,143,91,4
2894,1254069,2021-04-19,11,10,10,11,2,12.4,10,11,1,0,0,143,92,4
2895,1254069,2021-04-19,11,10,10,11,2,12.5,10,11,1,0,0,143,92,5
2896,1254069,2021-04-19,11,10,10,11,2,12.6,10,11,1,0,0,143,92,5
2897,1254069,2021-04-19,11,10,10,11,2,13.1,10,11,1,0,0,143,93,5
2898,1254069,2021-04-19,11,10,10,11,2,13.2,10,11,1,0,0,143,93,5
2899,1254069,2021-04-19,11,10,10,11,2,13.3,10,11,1,0,0,143,94,5
2900,1254069,2021-04-19,11,10,10,11,2,13.4,10,11,1,0,0,143,94,5
2901,1254069,2021-04-19,11,10,10,11,2,13.5,10,11,1,0,0,143,94,5
2902,1254069,2021-04-19,11,10,10,11,2,13.6,10,11,1,0,0,143,95,5
2903,1254069,2021-04-19,11,10,10,11,2,14.1,10,11,1,0,0,143,95,6
2904,1254069,2021-04-19,11,10,10,11,2,14.2,10,11,1,0,0,143,95,6
2905,1254069,2021-04-19,11,10,10,11,2,14.3,10,11,1,0,0,143,95,7
2906,1254069,2021-04-19,11,10,10,11,2,14.4,10,11,1,0,0,143,96,7
2907,1254069,2021-04-19,11,10,10,11,2,14.5,10,11,1,0,0,143,97,7
2908,1254069,2021-04-19,11,10,10,11,2,14.6,10,11,1,0,0,143,97,7
2909,1254069,2021-04-19,11,10,10,11,2,15.1,10,11,1,0,0,143,98,7
2910,1254069,2021-04-19,11,10,10,11,2,15.2,10,11,1,0,0,143,99,7
2911,1254069,2021-04-19,11,10,10,11,2,15.3,10,11,1,0,0,143,100,7
2912,1254069,2021-04-19,11,10,10,11,2,15.4,10,11,1,0,0,143,101,7
2913,1254069,2021-04-19,11,10,10,11,2,15.5,10,11,1,0,0,143,103,7
2914,1254069,2021-04-19,11,10,10,11,2,15.6,10,11,1,0,0,143,105,7
2915,1254069,2021-04-19,11,10,10,11,2,15.7,10,11,1,0,0,143,105,7
2916,1254069,2021-04-19,11,10,10,11,2,16.1,10,11,1,0,0,143,105,7
2917,1254069,2021-04-19,11,10,10,11,2,16.2,10,11,1,0,0,143,106,7
2918,1254069,2021-04-19,11,10,10,11,2,16.3,10,11,1,0,0,143,107,7
2919,1254069,2021-04-19,11,10,10,11,2,16.4,10,11,1,0,0,143,108,7
2920,1254069,2021-04-19,11,10,10,11,2,16.5,10,11,1,0,0,143,108,7
2921,1254069,2021-04-19,11,10,10,11,2,16.6,10,11,1,0,0,143,109,7
2922,1254069,2021-04-19,11,10,10,11,2,17.1,10,11,1,0,0,143,109,7
2923,1254069,2021-04-19,11,10,10,11,2,17.2,10,11,1,0,0,143,115,7
2924,1254069,2021-04-19,11,10,10,11,2,17.3,10,11,1,0,0,143,116,7
2925,1254069,2021-04-19,11,10,10,11,2,17.4,10,11,1,0,0,143,117,7
2926,1254069,2021-04-19,11,10,10,11,2,17.5,10,11,1,0,0,143,121,7
2927,1254069,2021-04-19,11,10,10,11,2,17.6,10,11,1,0,0,143,122,7
2928,1254069,2021-04-19,11,10,10,11,2,18.1,10,11,1,0,0,143,123,7
2929,1254069,2021-04-19,11,10,10,11,2,18.2,10,11,1,0,0,143,125,7
2930,1254069,2021-04-19,11,10,10,11,2,18.3,10,11,1,0,0,143,131,7
2931,1254069,2021-04-19,11,10,10,11,2,18.4,10,11,1,0,0,143,137,7
2932,1254069,2021-04-19,11,10,10,11,2,18.5,10,11,1,0,0,143,137,7
2933,1254069,2021-04-19,11,10,10,11,2,18.6,10,11,1,0,0,143,137,8
2934,1254069,2021-04-19,11,10,10,11,2,19.1,10,11,1,0,0,143,141,8
2935,1254069,2021-04-19,11,10,10,11,2,19.2,10,11,1,0,0,143,142,8
2936,1254069,2021-04-19,11,10,10,11,2,19.3,10,11,1,0,0,143,143,8
2937,1254069,2021-04-19,11,10,10,11,2,19.4,10,11,1,0,0,143,143,9
2938,1254069,2021-04-19,11,10,10,11,2,19.5,10,11,1,0,0,143,143,9
2939,1254069,2021-04-19,11,10,10,11,2,19.6,10,11,1,0,0,143,143,9
2940,1254069,2021-04-19,11,10,10,11,2,19.7,10,11,1,0,0,143,143,9
2941,1254069,2021-04-19,11,10,10,11,2,19.8,10,11,1,0,0,143,143,9
2942,1254070,2021-04-20,12,6,12,6,1,0.1,12,6,0,0,0,137,0,0
2943,1254070,2021-04-20,12,6,12,6,1,0.2,12,6,0,0,0,137,1,0
2944,1254070,2021-04-20,12,6,12,6,1,0.3,12,6,0,0,0,137,2,0
2945,1254070,2021-04-20,12,6,12,6,1,0.4,12,6,0,0,0,137,4,0
2946,1254070,2021-04-20,12,6,12,6,1,0.5,12,6,0,0,0,137,4,0
2947,1254070,2021-04-20,12,6,12,6,1,0.6,12,6,0,0,0,137,6,0
2948,1254070,2021-04-20,12,6,12,6,1,1.1,12,6,0,0,0,137,7,0
2949,1254070,2021-04-20,12,6,12,6,1,1.2,12,6,0,0,0,137,7,0
2950,1254070,2021-04-20,12,6,12,6,1,1.3,12,6,0,0,0,137,7,0
2951,1254070,2021-04-20,12,6,12,6,1,1.4,12,6,0,0,0,137,7,0
2952,1254070,2021-04-20,12,6,12,6,1,1.5,12,6,0,0,0,137,8,0
2953,1254070,2021-04-20,12,6,12,6,1,1.6,12,6,0,0,0,137,9,0
2954,1254070,2021-04-20,12,6,12,6,1,2.1,12,6,0,0,0,137,9,1
2955,1254070,2021-04-20,12,6,12,6,1,2.2,12,6,0,0,0,137,10,1
2956,1254070,2021-04-20,12,6,12,6,1,2.3,12,6,0,0,0,137,11,1
2957,1254070,2021-04-20,12,6,12,6,1,2.4,12,6,0,0,0,137,11,1
2958,1254070,2021-04-20,12,6,12,6,1,2.5,12,6,0,0,0,137,12,1
2959,1254070,2021-04-20,12,6,12,6,1,2.6,12,6,0,0,0,137,16,1
2960,1254070,2021-04-20,12,6,12,6,1,3.1,12,6,0,0,0,137,20,1
2961,1254070,2021-04-20,12,6,12,6,1,3.2,12,6,0,0,0,137,20,1
2962,1254070,2021-04-20,12,6,12,6,1,3.3,12,6,0,0,0,137,21,1
2963,1254070,2021-04-20,12,6,12,6,1,3.4,12,6,0,0,0,137,25,1
2964,1254070,2021-04-20,12,6,12,6,1,3.5,12,6,0,0,0,137,25,1
2965,1254070,2021-04-20,12,6,12,6,1,3.6,12,6,0,0,0,137,31,1
2966,1254070,2021-04-20,12,6,12,6,1,4.1,12,6,0,0,0,137,31,1
2967,1254070,2021-04-20,12,6,12,6,1,4.2,12,6,0,0,0,137,35,1
2968,1254070,2021-04-20,12,6,12,6,1,4.3,12,6,0,0,0,137,38,1
2969,1254070,2021-04-20,12,6,12,6,1,4.4,12,6,0,0,0,137,38,1
2970,1254070,2021-04-20,12,6,12,6,1,4.5,12,6,0,0,0,137,44,1
2971,1254070,2021-04-20,12,6,12,6,1,4.6,12,6,0,0,0,137,45,1
2972,1254070,2021-04-20,12,6,12,6,1,5.1,12,6,0,0,0,137,46,1
2973,1254070,2021-04-20,12,6,12,6,1,5.2,12,6,0,0,0,137,46,1
2974,1254070,2021-04-20,12,6,12,6,1,5.3,12,6,0,0,0,137,50,1
2975,1254070,2021-04-20,12,6,12,6,1,5.4,12,6,0,0,0,137,54,1
2976,1254070,2021-04-20,12,6,12,6,1,5.5,12,6,0,0,0,137,55,1
2977,1254070,2021-04-20,12,6,12,6,1,5.6,12,6,0,0,0,137,55,1
2978,1254070,2021-04-20,12,6,12,6,1,6.1,12,6,0,0,0,137,56,1
2979,1254070,2021-04-20,12,6,12,6,1,6.2,12,6,0,0,0,137,60,1
2980,1254070,2021-04-20,12,6,12,6,1,6.3,12,6,0,0,0,137,60,1
2981,1254070,2021-04-20,12,6,12,6,1,6.4,12,6,0,0,0,137,66,1
2982,1254070,2021-04-20,12,6,12,6,1,6.5,12,6,0,0,0,137,67,1
2983,1254070,2021-04-20,12,6,12,6,1,6.6,12,6,0,0,0,137,67,2
2984,1254070,2021-04-20,12,6,12,6,1,7.1,12,6,0,0,0,137,68,2
2985,1254070,2021-04-20,12,6,12,6,1,7.2,12,6,0,0,0,137,68,2
2986,1254070,2021-04-20,12,6,12,6,1,7.3,12,6,0,0,0,137,69,2
2987,1254070,2021-04-20,12,6,12,6,1,7.4,12,6,0,0,0,137,69,2
2988,1254070,2021-04-20,12,6,12,6,1,7.5,12,6,0,0,0,137,70,2
2989,1254070,2021-04-20,12,6,12,6,1,7.6,12,6,0,0,0,137,70,2
2990,1254070,2021-04-20,12,6,12,6,1,8.1,12,6,0,0,0,137,72,2
2991,1254070,2021-04-20,12,6,12,6,1,8.2,12,6,0,0,0,137,76,2
2992,1254070,2021-04-20,12,6,12,6,1,8.3,12,6,0,0,0,137,76,2
2993,1254070,2021-04-20,12,6,12,6,1,8.4,12,6,0,0,0,137,76,3
2994,1254070,2021-04-20,12,6,12,6,1,8.5,12,6,0,0,0,137,77,3
2995,1254070,2021-04-20,12,6,12,6,1,8.6,12,6,0,0,0,137,77,4
2996,1254070,2021-04-20,12,6,12,6,1,9.1,12,6,0,0,0,137,77,4
2997,1254070,2021-04-20,12,6,12,6,1,9.2,12,6,0,0,0,137,77,4
2998,1254070,2021-04-20,12,6,12,6,1,9.3,12,6,0,0,0,137,78,4
2999,1254070,2021-04-20,12,6,12,6,1,9.4,12,6,0,0,0,137,78,4
3000,1254070,2021-04-20,12,6,12,6,1,9.5,12,6,0,0,0,137,78,4
3001,1254070,2021-04-20,12,6,12,6,1,9.6,12,6,0,0,0,137,78,4
3002,1254070,2021-04-20,12,6,12,6,1,10.1,12,6,0,0,0,137,79,4
3003,1254070,2021-04-20,12,6,12,6,1,10.2,12,6,0,0,0,137,80,4
3004,1254070,2021-04-20,12,6,12,6,1,10.3,12,6,0,0,0,137,81,4
3005,1254070,2021-04-20,12,6,12,6,1,10.4,12,6,0,0,0,137,81,5
3006,1254070,2021-04-20,12,6,12,6,1,10.5,12,6,0,0,0,137,81,5
3007,1254070,2021-04-20,12,6,12,6,1,10.6,12,6,0,0,0,137,82,5
3008,1254070,2021-04-20,12,6,12,6,1,11.1,12,6,0,0,0,137,82,5
3009,1254070,2021-04-20,12,6,12,6,1,11.2,12,6,0,0,0,137,83,5
3010,1254070,2021-04-20,12,6,12,6,1,11.3,12,6,0,0,0,137,83,5
3011,1254070,2021-04-20,12,6,12,6,1,11.4,12,6,0,0,0,137,84,5
3012,1254070,2021-04-20,12,6,12,6,1,11.5,12,6,0,0,0,137,84,6
3013,1254070,2021-04-20,12,6,12,6,1,11.6,12,6,0,0,0,137,84,6
3014,1254070,2021-04-20,12,6,12,6,1,12.1,12,6,0,0,0,137,85,6
3015,1254070,2021-04-20,12,6,12,6,1,12.2,12,6,0,0,0,137,86,6
3016,1254070,2021-04-20,12,6,12,6,1,12.3,12,6,0,0,0,137,87,6
3017,1254070,2021-04-20,12,6,12,6,1,12.4,12,6,0,0,0,137,88,6
3018,1254070,2021-04-20,12,6,12,6,1,12.5,12,6,0,0,0,137,88,6
3019,1254070,2021-04-20,12,6,12,6,1,12.6,12,6,0,0,0,137,89,6
3020,1254070,2021-04-20,12,6,12,6,1,13.1,12,6,0,0,0,137,90,6
3021,1254070,2021-04-20,12,6,12,6,1,13.2,12,6,0,0,0,137,94,6
3022,1254070,2021-04-20,12,6,12,6,1,13.3,12,6,0,0,0,137,94,6
3023,1254070,2021-04-20,12,6,12,6,1,13.4,12,6,0,0,0,137,95,6
3024,1254070,2021-04-20,12,6,12,6,1,13.5,12,6,0,0,0,137,96,6
3025,1254070,2021-04-20,12,6,12,6,1,13.6,12,6,0,0,0,137,96,6
3026,1254070,2021-04-20,12,6,12,6,1,14.1,12,6,0,0,0,137,97,6
3027,1254070,2021-04-20,12,6,12,6,1,14.2,12,6,0,0,0,137,98,6
3028,1254070,2021-04-20,12,6,12,6,1,14.3,12,6,0,0,0,137,99,6
3029,1254070,2021-04-20,12,6,12,6,1,14.4,12,6,0,0,0,137,100,6
3030,1254070,2021-04-20,12,6,12,6,1,14.5,12,6,0,0,0,137,100,6
3031,1254070,2021-04-20,12,6,12,6,1,14.6,12,6,0,0,0,137,101,6
3032,1254070,2021-04-20,12,6,12,6,1,15.1,12,6,0,0,0,137,107,6
3033,1254070,2021-04-20,12,6,12,6,1,15.2,12,6,0,0,0,137,107,6
3034,1254070,2021-04-20,12,6,12,6,1,15.3,12,6,0,0,0,137,108,6
3035,1254070,2021-04-20,12,6,12,6,1,15.4,12,6,0,0,0,137,110,6
3036,1254070,2021-04-20,12,6,12,6,1,15.5,12,6,0,0,0,137,112,6
3037,1254070,2021-04-20,12,6,12,6,1,15.6,12,6,0,0,0,137,114,6
3038,1254070,2021-04-20,12,6,12,6,1,16.1,12,6,0,0,0,137,114,6
3039,1254070,2021-04-20,12,6,12,6,1,16.2,12,6,0,0,0,137,118,6
3040,1254070,2021-04-20,12,6,12,6,1,16.3,12,6,0,0,0,137,119,6
3041,1254070,2021-04-20,12,6,12,6,1,16.4,12,6,0,0,0,137,119,6
3042,1254070,2021-04-20,12,6,12,6,1,16.5,12,6,0,0,0,137,119,6
3043,1254070,2021-04-20,12,6,12,6,1,16.6,12,6,0,0,0,137,120,6
3044,1254070,2021-04-20,12,6,12,6,1,17.1,12,6,0,0,0,137,122,6
3045,1254070,2021-04-20,12,6,12,6,1,17.2,12,6,0,0,0,137,123,6
3046,1254070,2021-04-20,12,6,12,6,1,17.3,12,6,0,0,0,137,123,7
3047,1254070,2021-04-20,12,6,12,6,1,17.4,12,6,0,0,0,137,123,7
3048,1254070,2021-04-20,12,6,12,6,1,17.5,12,6,0,0,0,137,124,7
3049,1254070,2021-04-20,12,6,12,6,1,17.6,12,6,0,0,0,137,125,7
3050,1254070,2021-04-20,12,6,12,6,1,18.1,12,6,0,0,0,137,127,7
3051,1254070,2021-04-20,12,6,12,6,1,18.2,12,6,0,0,0,137,128,7
3052,1254070,2021-04-20,12,6,12,6,1,18.3,12,6,0,0,0,137,129,7
3053,1254070,2021-04-20,12,6,12,6,1,18.4,12,6,0,0,0,137,129,7
3054,1254070,2021-04-20,12,6,12,6,1,18.5,12,6,0,0,0,137,129,8
3055,1254070,2021-04-20,12,6,12,6,1,18.6,12,6,0,0,0,137,130,8
3056,1254070,2021-04-20,12,6,12,6,1,19.1,12,6,0,0,0,137,131,8
3057,1254070,2021-04-20,12,6,12,6,1,19.2,12,6,0,0,0,137,135,8
3058,1254070,2021-04-20,12,6,12,6,1,19.3,12,6,0,0,0,137,135,8
3059,1254070,2021-04-20,12,6,12,6,1,19.4,12,6,0,0,0,137,135,9
3060,1254070,2021-04-20,12,6,12,6,1,19.5,12,6,0,0,0,137,136,9
3061,1254070,2021-04-20,12,6,12,6,1,19.6,12,6,0,0,0,137,137,9
3062,1254070,2021-04-20,12,6,12,6,2,0.1,6,12,0,0,0,138,0,0
3063,1254070,2021-04-20,12,6,12,6,2,0.2,6,12,0,0,0,138,1,0
3064,1254070,2021-04-20,12,6,12,6,2,0.3,6,12,0,0,0,138,5,0
3065,1254070,2021-04-20,12,6,12,6,2,0.4,6,12,0,0,0,138,5,0
3066,1254070,2021-04-20,12,6,12,6,2,0.5,6,12,0,0,0,138,5,0
3067,1254070,2021-04-20,12,6,12,6,2,0.6,6,12,0,0,0,138,5,0
3068,1254070,2021-04-20,12,6,12,6,2,1.1,6,12,0,0,0,138,7,0
